time_s,target,trust_median,n_observers,agreement,loc_available,beh_available,bad_streak,verdict,is_attacker
270.0,0,0.8989124624020625,8,0.0,True,False,0,normal,0
270.0,1,0.8625584216209617,9,0.0,True,True,0,normal,0
270.0,2,0.8992788755714314,4,0.0,True,True,0,normal,0
275.0,0,0.5327538220920082,8,0.375,True,True,0,suspicious,0
275.0,1,0.6528685287113338,8,0.125,True,True,0,suspicious,0
275.0,2,0.8818057655349578,4,0.0,True,True,0,normal,0
280.0,0,0.8607308490815395,8,0.125,True,False,0,normal,0
280.0,1,0.5693535574997237,8,0.375,True,True,0,suspicious,0
280.0,2,0.9182375750485201,4,0.0,True,True,0,normal,0
285.0,0,0.6818226304560542,7,0.14285714285714285,True,True,0,suspicious,0
285.0,1,0.19212849158625134,9,1.0,True,True,1,suspicious,0
285.0,2,0.5709602290911316,4,0.25,True,True,0,suspicious,0
290.0,0,0.61638178968569,6,0.16666666666666666,True,True,0,suspicious,0
290.0,1,0.7375618264098375,11,0.18181818181818182,True,False,0,normal,0
290.0,2,0.7339560519348074,3,0.0,True,True,0,normal,0
295.0,0,0.8791542276354536,6,0.0,True,False,0,normal,0
295.0,1,0.7572685620643411,13,0.15384615384615385,True,False,0,normal,0
295.0,2,0.7658502554607793,4,0.25,True,True,0,normal,0
300.0,0,0.581328682355976,6,0.16666666666666666,True,True,0,suspicious,0
300.0,1,0.8295832863598991,13,0.07692307692307693,True,True,0,normal,0
300.0,2,0.5904537068913793,4,0.25,True,True,0,suspicious,0
305.0,0,0.8761444098327661,6,0.0,True,True,0,normal,0
305.0,1,0.7627937941613852,13,0.15384615384615385,True,True,0,normal,0
305.0,2,0.8026395019949526,4,0.0,True,True,0,normal,0
310.0,0,0.8913572302487862,6,0.16666666666666666,True,True,0,normal,0
310.0,1,0.7809046395176047,15,0.2,True,True,0,normal,0
310.0,2,0.8870205807141909,4,0.0,True,True,0,normal,0
315.0,0,0.8989622241313713,6,0.0,True,True,0,normal,0
315.0,1,0.8101411103325808,14,0.07142857142857142,True,True,0,normal,0
315.0,2,0.8214010951673753,7,0.2857142857142857,True,False,0,normal,0
320.0,0,0.7721702683961389,8,0.125,True,True,0,normal,0
320.0,1,0.19994830014449924,14,1.0,True,True,1,suspicious,0
320.0,2,0.6999408289770426,8,0.25,True,True,0,suspicious,0
325.0,0,0.33920995041911856,8,0.75,True,True,1,suspicious,0
325.0,1,0.4024737659466573,14,0.42857142857142855,True,True,0,suspicious,0
325.0,2,0.8430302091044916,7,0.14285714285714285,True,False,0,normal,0
330.0,0,0.8481608603093121,6,0.16666666666666666,True,True,0,normal,0
330.0,1,0.7352958877497875,14,0.21428571428571427,True,True,0,normal,0
330.0,2,0.9104109947524235,6,0.0,True,False,0,normal,0
335.0,0,0.8587896000876604,6,0.0,True,True,0,normal,0
335.0,1,0.7742804867051778,12,0.0,True,True,0,normal,0
335.0,2,0.9136676207994079,5,0.0,True,False,0,normal,0
340.0,0,0.8886911786348866,3,0.0,True,True,0,normal,0
340.0,1,0.7207154624944176,12,0.08333333333333333,True,True,0,normal,0
340.0,2,0.8888474390593706,6,0.0,True,True,0,normal,0
345.0,0,0.6677598229816135,5,0.2,True,False,0,suspicious,0
345.0,1,0.3648449402712182,11,0.45454545454545453,True,True,0,suspicious,0
345.0,2,0.8890253907136703,8,0.0,True,False,0,normal,0
350.0,0,0.6685586449540932,4,0.25,True,False,0,suspicious,0
350.0,1,0.7990263721122673,12,0.16666666666666666,True,False,0,normal,0
350.0,2,0.8131934322121592,8,0.125,True,False,0,normal,0
355.0,0,0.9046138360133882,3,0.0,True,False,0,normal,0
355.0,1,0.7645221666020896,15,0.2,True,False,0,normal,0
355.0,2,0.7302223431552622,8,0.375,True,False,0,normal,0
360.0,0,0.846313701490602,5,0.2,True,False,0,normal,0
360.0,1,0.7950077339470584,16,0.1875,True,False,0,normal,0
360.0,2,0.8332588079635379,10,0.0,True,True,0,normal,0
365.0,0,0.7280576324622219,11,0.2727272727272727,True,False,0,normal,0
365.0,1,0.8108466300244588,18,0.16666666666666666,True,False,0,normal,0
365.0,2,0.859586218012431,10,0.0,True,False,0,normal,0
370.0,0,0.7084305107068474,12,0.25,True,False,0,normal,0
370.0,1,0.8051183095493037,20,0.15,True,True,0,normal,0
370.0,2,0.8332784475340725,12,0.0,True,False,0,normal,0
375.0,0,0.8539127288448856,12,0.16666666666666666,True,False,0,normal,0
375.0,1,0.8207791289029277,20,0.2,True,False,0,normal,0
375.0,2,0.8238051186627608,12,0.08333333333333333,True,False,0,normal,0
380.0,0,0.8701377557609609,12,0.08333333333333333,True,False,0,normal,0
380.0,1,0.8301638861715954,20,0.25,True,False,0,normal,0
380.0,2,0.8698224328593906,12,0.16666666666666666,True,False,0,normal,0
385.0,0,0.8809492318236295,11,0.0,True,False,0,normal,0
385.0,1,0.8496561994675125,20,0.2,True,False,0,normal,0
385.0,2,0.8572871078927472,9,0.2222222222222222,True,False,0,normal,0
390.0,0,0.8801177441384604,13,0.0,True,False,0,normal,0
390.0,1,0.8651573142366523,20,0.05,True,False,0,normal,0
390.0,2,0.8506692393755004,11,0.2727272727272727,True,False,0,normal,0
395.0,0,0.809447086165952,14,0.35714285714285715,True,False,0,normal,0
395.0,1,0.8812544266894337,20,0.1,True,False,0,normal,0
395.0,2,0.8553248793719646,12,0.16666666666666666,True,False,0,normal,0
400.0,0,0.8008785245321732,16,0.25,True,False,0,normal,0
400.0,1,0.8474682664051956,20,0.0,True,False,0,normal,0
400.0,2,0.9047307437968881,12,0.08333333333333333,True,False,0,normal,0
